query_id,method,query_index,query_text,query_intent,top_k,latency_ms,top1_score,hit_at_k,precision_at_k,rr,ndcg_at_k
tfidf_q_15695,tfidf,15695,I need help getting the bills from {{Person Name}},get_invoice,5,4.1964,0.7524470856222687,1.0,0.8,1.0,0.9828920819566879
tfidf_q_21618,tfidf,21618,is it possible to report signup errors?,registration_problems,5,3.81,0.7706745648754164,1.0,1.0,1.0,1.0
tfidf_q_2384,tfidf,2384,there is an error modifying the delivery address,change_shipping_address,5,3.3957,0.7966107409502842,1.0,0.8,1.0,1.0
tfidf_q_18191,tfidf,18191,I am trying to inform of payment problems,payment_issue,5,4.5284,0.7762147935929291,1.0,1.0,1.0,1.0
tfidf_q_13093,tfidf,13093,how long does it take for a damn article to arrive?,delivery_period,5,4.137,0.7653208696786495,1.0,1.0,1.0,1.0
tfidf_q_3326,tfidf,3326,how to see the early termination penalties?,check_cancellation_fee,5,4.5853,0.9218193898379854,1.0,1.0,1.0,1.0
tfidf_q_13527,tfidf,13527,want help to check whenmy package is gonna arrive,delivery_period,5,4.3298,0.7776712611554178,1.0,1.0,1.0,1.0
tfidf_q_18992,tfidf,18992,i want assistance acquiring a few of ur article,place_order,5,3.5807,0.8321003431325246,1.0,1.0,1.0,1.0
tfidf_q_8393,tfidf,8393,how can I see what hours I cn contact customer support?,contact_customer_service,5,4.3762,0.7685923376273728,1.0,1.0,1.0,1.0
tfidf_q_14280,tfidf,14280,edit information on {{Account Category}} account,edit_account,5,3.1123,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_18616,tfidf,18616,I don't know what I have to do to notify of a payment error,payment_issue,5,4.5137,0.903101835641806,1.0,1.0,1.0,1.0
tfidf_q_16726,tfidf,16726,where do i ask for a refund,get_refund,5,4.1236,0.7554505955249249,1.0,0.4,1.0,0.9197207891481876
tfidf_q_8278,tfidf,8278,assistance to see at what time I can call customr service,contact_customer_service,5,4.2417,0.6773691024981003,1.0,1.0,1.0,1.0
tfidf_q_12806,tfidf,12806,assistance seeing what shipment methods you offer,delivery_options,5,4.2424,0.7586454900668163,1.0,1.0,1.0,1.0
tfidf_q_22775,tfidf,22775,I do not know how I could send my feedback for a product,review,5,4.0149,0.8178579249498786,1.0,1.0,1.0,1.0
tfidf_q_19376,tfidf,19376,want help to purchase some of your product,place_order,5,4.9003,0.7456765134022577,1.0,1.0,1.0,1.0
tfidf_q_21015,tfidf,21015,reporting registration issues,registration_problems,5,3.7862,0.7011671392937728,1.0,1.0,1.0,1.0
tfidf_q_24793,tfidf,24793,"I want to use the {{Account Type}} profile, how to do it?",switch_account,5,4.8737,0.8068887992019979,1.0,1.0,1.0,1.0
tfidf_q_21894,tfidf,21894,where could i leave a fucking comment for a service,review,5,4.6941,0.6359196277347436,1.0,1.0,1.0,1.0
tfidf_q_23861,tfidf,23861,can huelp me setting the secondary delivery address up,set_up_shipping_address,5,3.936,0.6710306534978336,1.0,1.0,1.0,1.0
tfidf_q_14447,tfidf,14447,correct details on gold account,edit_account,5,3.3125,0.6830335628012986,1.0,1.0,1.0,1.0
tfidf_q_25262,tfidf,25262,can I check purchase {{Order Number}} current status?,track_order,5,3.4775,0.9593538697684594,1.0,1.0,1.0,1.0
tfidf_q_11059,tfidf,11059,"I never use the {{Account Type}} account, can you help me to cancel it?",delete_account,5,4.6346,0.6252080394800205,1.0,0.6,1.0,1.0
tfidf_q_9021,tfidf,9021,i need assistance to talk with somelne,contact_human_agent,5,4.1614,0.7958343403899378,1.0,1.0,1.0,1.0
tfidf_q_14540,tfidf,14540,update information on premium account,edit_account,5,3.1094,0.674410732653808,1.0,1.0,1.0,1.0
tfidf_q_11608,tfidf,11608,cancel {{Account Type}} acount,delete_account,5,3.745,1.0,1.0,0.8,1.0,1.0
tfidf_q_17909,tfidf,17909,I need help to notify of a trouble with payment,payment_issue,5,4.233,0.8743361772174805,1.0,1.0,1.0,1.0
tfidf_q_15095,tfidf,15095,I do not know how to download the bill #85632,get_invoice,5,4.4522,0.8330884368851148,1.0,1.0,1.0,1.0
tfidf_q_17412,tfidf,17412,"I have to unsuscribe to your company newsletter, I need help",newsletter_subscription,5,4.204,0.691241059773177,1.0,1.0,1.0,1.0
tfidf_q_21814,tfidf,21814,issues with registration,registration_problems,5,3.5512,0.8175988665085463,1.0,1.0,1.0,1.0
tfidf_q_23224,tfidf,23224,i haveerrors entering my new shipping address,set_up_shipping_address,5,3.9803,0.8430352467708817,1.0,1.0,1.0,1.0
tfidf_q_25680,tfidf,25680,wanna see order {{Order Number}} damn current status help me,track_order,5,4.1764,0.8422378513758473,1.0,1.0,1.0,1.0
tfidf_q_19788,tfidf,19788,i do not know what to do to earn an item,place_order,5,4.1094,0.6970081345936996,1.0,1.0,1.0,1.0
tfidf_q_15770,tfidf,15770,I am trying to download the bill from {{Person Name}},get_invoice,5,4.2394,1.0,1.0,1.0,1.0,1.0
tfidf_q_7847,tfidf,7847,"the experience with you was awful, help me file a complaint",complaint,5,3.7946,0.7844747490751565,1.0,1.0,1.0,1.0
tfidf_q_13696,tfidf,13696,help to see how long it takes for my item to arrive,delivery_period,5,4.9162,0.9588647796881095,1.0,1.0,1.0,1.0
tfidf_q_19352,tfidf,19352,i have got to buy a product can i get some help,place_order,5,4.417,0.6010340749408629,1.0,0.8,1.0,0.9828920819566879
tfidf_q_26236,tfidf,26236,i expect a restitution of {{Currency Symbol}}{{Refund Amount}},track_refund,5,4.0897,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_23892,tfidf,23892,wanna switch to th {{Account Category}} account could uhelp me,switch_account,5,4.1381,0.4529718082131531,1.0,1.0,1.0,1.0
tfidf_q_18004,tfidf,18004,i have to notify of issues with payments,payment_issue,5,4.6189,0.8841194682490359,1.0,0.6,1.0,0.9469024295259745
tfidf_q_14484,tfidf,14484,modify info on {{Account Category}} account,edit_account,5,3.44,1.0,1.0,1.0,1.0,1.0
tfidf_q_19347,tfidf,19347,"I need to earn several bloody items, how could I do it?",place_order,5,5.1728,0.5754635605398644,1.0,1.0,1.0,1.0
tfidf_q_15319,tfidf,15319,getting bills from {{Person Name}},get_invoice,5,3.2092,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_8438,tfidf,8438,I don't know what to do to speak with cusstomer service,contact_customer_service,5,4.0024,0.8130078096659541,1.0,0.4,1.0,0.8772153153380493
tfidf_q_13992,tfidf,13992,modify info on premium account,edit_account,5,3.4221,0.6847304013332643,1.0,1.0,1.0,1.0
tfidf_q_14502,tfidf,14502,edit information on premium account,edit_account,5,3.3807,0.7284172277639696,1.0,1.0,1.0,1.0
tfidf_q_20838,tfidf,20838,what do i need to do to recover my user account pin code,recover_password,5,4.2354,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_4656,tfidf,4656,see bill from {{Person Name}},check_invoice,5,3.3285,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_4403,tfidf,4403,find my bills from {{Person Name}},check_invoice,5,3.802,1.0,1.0,0.8,1.0,1.0
tfidf_q_8415,tfidf,8415,help me to see what hours I can reach customer support,contact_customer_service,5,4.5965,0.9193451873733457,1.0,1.0,1.0,1.0
tfidf_q_26571,tfidf,26571,can you help me to see the restitution status?,track_refund,5,4.55,0.7769327799209643,1.0,1.0,1.0,1.0
tfidf_q_11095,tfidf,11095,"I want to cancel a damn {{Account Type}} account, I need help",delete_account,5,4.1562,0.5851839198091408,1.0,0.6,1.0,0.8529278650606567
tfidf_q_49,tfidf,49,assistance with canceling purchase {{Order Number}},cancel_order,5,4.3326,1.0,1.0,1.0,1.0,1.0
tfidf_q_11199,tfidf,11199,i do not know what i need to do to remove the {{Account Type}} account,delete_account,5,4.4283,1.0,1.0,1.0,1.0,1.0
tfidf_q_24827,tfidf,24827,i dont khow what i need to do to change to the {{Account Type}} account,switch_account,5,4.5576,0.8464824284493956,1.0,1.0,1.0,1.0
tfidf_q_16984,tfidf,16984,could you help me to unsubscribe to the company newsletter?,newsletter_subscription,5,4.3421,0.813452128097338,1.0,1.0,1.0,1.0
tfidf_q_2184,tfidf,2184,i have problems editing my delivery address,change_shipping_address,5,3.5015,0.8382590606787279,1.0,1.0,1.0,1.0
tfidf_q_5912,tfidf,5912,i dont know how to check  ur allowed payment modalities,check_payment_methods,5,4.7891,0.7811753928947094,1.0,1.0,1.0,1.0
tfidf_q_1101,tfidf,1101,I can't swap some items of purchase {{Order Number}},change_order,5,3.7149,1.0,1.0,1.0,1.0,1.0
tfidf_q_1443,tfidf,1443,could you help me to delete something?,change_order,5,4.0041,0.6891706285420971,1.0,0.6,1.0,0.9060254355346823
tfidf_q_2821,tfidf,2821,"the address changed, could I update it?",change_shipping_address,5,4.0265,0.6209760869738316,1.0,1.0,1.0,1.0
tfidf_q_17893,tfidf,17893,want help subscribing to ur companynewsletter,newsletter_subscription,5,4.9437,0.6409717075963183,1.0,1.0,1.0,1.0
tfidf_q_13428,tfidf,13428,need to check how soon can i ezpect my package,delivery_period,5,4.7738,0.7974707578690184,1.0,1.0,1.0,1.0
tfidf_q_22521,tfidf,22521,is their a section to submit my feedback about a product,review,5,5.4235,0.6833208136856049,1.0,1.0,1.0,1.0
tfidf_q_19066,tfidf,19066,how to shop some articles?,place_order,5,4.157,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_13635,tfidf,13635,assistance seeing how soon can I expect my item,delivery_period,5,3.9854,0.8089437929046178,1.0,1.0,1.0,1.0
tfidf_q_6402,tfidf,6402,in what cases can I request reimbursements?,check_refund_policy,5,3.3096,0.8855797381506251,1.0,1.0,1.0,1.0
tfidf_q_20552,tfidf,20552,I need information about my access key retrieval,recover_password,5,3.7927,0.8672941181026225,1.0,1.0,1.0,1.0
tfidf_q_10210,tfidf,10210,help me creating a {{Account Type}} account,create_account,5,3.6011,0.7950520076615603,1.0,1.0,1.0,1.0
